file name,length of longest curation,full length of curations,number of lines,revision,number of revisions
nuget/nuget/-/Jaeger.Senders.Thrift.yaml,2,3,8,"0.4.1",1
nuget/nuget/-/Jaeger.Core.yaml,2,3,8,"0.4.1",1
nuget/nuget/-/Jaeger.Communication.Thrift.yaml,2,3,8,"0.4.1",1
nuget/nuget/-/jacobslusser.ScintillaNET.yaml,2,3,8,"3.6.3",1
nuget/nuget/-/jacobslusser.ScintillaNET.Signed.yaml,2,3,8,"3.6.3",1
nuget/nuget/-/J2N.yaml,2,3,8,"2.0.0-beta-0008",1
nuget/nuget/-/itextsharp.xmlworker.yaml,2,3,8,"5.5.11",1
nuget/nuget/-/itextsharp.licensekey.yaml,2,3,8,"1.0.4",1
nuget/nuget/-/iTextSharp-LGPL.yaml,2,3,8,"4.1.6",1
nuget/nuget/-/Irony.yaml,2,3,8,"0.9.1",1
nuget/nuget/-/Irony.Interpreter.yaml,2,3,8,"0.9.1",1
nuget/nuget/-/Irony.Core.yaml,2,3,8,"1.0.7",1
nuget/nuget/-/Ionic.Zip.yaml,2,3,8,"1.9.1.8",1
nuget/nuget/-/invokemsbuild.yaml,2,3,8,"1.5.17",1
nuget/nuget/-/interop.domino.dll.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/intelopenmp.redist.win.yaml,2,3,8,"2020.0.166",1
nuget/nuget/-/intelopenmp.devel.win.yaml,2,3,8,"2020.0.166",1
nuget/nuget/-/intelmkl.static.win-x64.yaml,2,3,8,"2020.1.216",1
nuget/nuget/-/InputSimulator.yaml,2,3,8,"1.0.4",1
nuget/nuget/-/InjectModuleInitializer.yaml,2,3,8,"2.0.3",1
nuget/nuget/-/ini-parser-netstandard.yaml,2,3,8,"2.5.2",1
nuget/nuget/-/INIFileParserDotNetCore.yaml,2,3,8,"2.5.2",1
nuget/nuget/-/iMobileDevice-net.yaml,2,3,8,"1.2.186",1
nuget/nuget/-/ILMerge.MSBuild.Task.yaml,2,3,8,"1.0.2",1
nuget/nuget/-/ILAsm.yaml,2,3,8,"4.5.1.1",1
nuget/nuget/-/IIS.Microsoft.Web.Administration.yaml,2,3,8,"8.5.9600.17042",1
nuget/nuget/-/IgnoresAccessChecksToGenerator.yaml,2,3,8,"0.4.0",1
nuget/nuget/-/IEnterprise.Easy-Http.yaml,2,3,8,"1.1.1",1
nuget/nuget/-/IdentityServer4.AccessTokenValidation.yaml,2,3,8,"2.6.0",1
nuget/nuget/-/IdentityServer3.WsFederation.yaml,2,3,8,"2.7.0",1
nuget/nuget/-/IdentityServer3.EntityFramework.yaml,2,3,8,"2.6.0",1
nuget/nuget/-/IdentityServer3.AccessTokenValidation.yaml,2,3,8,"2.10.0",1
nuget/nuget/-/IdentityModel.yaml,2,3,8,"3.6.0",1
nuget/nuget/-/IdentityModel.AspNetCore.OAuth2Introspection.yaml,2,3,8,"3.3.0",1
nuget/nuget/-/Identity.Data.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/Identity.Client.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/Hyperion.yaml,2,3,8,"0.9.8",1
nuget/nuget/-/Hyak.Common.Tracing.Log4Net.yaml,2,3,8,"1.0.2",1
nuget/nuget/-/Humanizer.Core.zh-Hant.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.zh-Hans.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.zh-CN.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.vi.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.uz-Latn-UZ.yaml,2,3,8,"2.1.0",1
nuget/nuget/-/Humanizer.Core.uz-Cyrl-UZ.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.uk.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.tr.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.sv.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.sr.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.sr-Latn.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.sl.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.sk.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.ru.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.ro.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.pt.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.pl.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.nl.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.nb.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.nb-NO.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.lv.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.ja.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.it.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.id.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.hu.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.hr.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.he.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.fr.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.fr-BE.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.fi-FI.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.fa.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.es.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.el.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.de.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.da.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.cs.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.bn-BD.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.bg.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.ar.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/Humanizer.Core.af.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/HubSpot.Tether.yaml,2,3,8,"1.1.1",1
nuget/nuget/-/HttpSimulator.yaml,2,3,8,"2.2.1",1
nuget/nuget/-/HtmlToOpenXml.yaml,2,3,8,"1.6.1",1
nuget/nuget/-/HtmlRendererCore.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/HtmlRendererCore.PdfSharpCore.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/HtmlAgilityPack.CssSelectors.yaml,2,3,8,"1.0.2",1
nuget/nuget/-/html5shiv.yaml,2,3,8,"0.1.0.8",1
nuget/nuget/-/HotChocolate.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Utilities.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Types.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Subscriptions.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Server.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Language.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.Subscriptions.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.Playground.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.HttpPost.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.HttpGet.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.HttpGetSchema.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.Authorization.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.AspNetCore.Abstractions.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/HotChocolate.Abstractions.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/Hopac.yaml,2,3,8,"0.3.23",1
nuget/nuget/-/Hocon.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/Hocon.Configuration.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/HockeySDK.WPF.yaml,2,3,8,"4.1.6",1
nuget/nuget/-/HockeySDK.WINRT.yaml,2,3,8,"4.1.5",1
nuget/nuget/-/HockeySDK.UWP.yaml,2,3,8,"4.1.6",1
nuget/nuget/-/HockeySDK-Console.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/Hl7.Fhir.R5.yaml,2,3,8,"1.7.0-beta-may2020",1
nuget/nuget/-/Hime.Redist.yaml,2,3,8,"3.4.0",1
nuget/nuget/-/Heavysoft.LockFreeSessionState.HashTable.yaml,2,3,8,"1.3.1",1
nuget/nuget/-/Heavysoft.LockFreeSessionState.Common.yaml,2,3,8,"1.3.1",1
nuget/nuget/-/HDF.PInvoke.NETStandard.yaml,2,3,8,"1.10.502",1
nuget/nuget/-/HdbscanSharp.yaml,2,3,8,"1.0.14",1
nuget/nuget/-/Hangfire.yaml,2,3,8,"1.6.19",1
nuget/nuget/-/Hangfire.SqlServer.yaml,2,3,8,"1.6.19",1
nuget/nuget/-/Hangfire.AspNetCore.yaml,2,3,8,"1.7.12",1
nuget/nuget/-/Handlebars.yaml,2,3,8,"1.0.0-rc4",1
nuget/nuget/-/Handlebars.Net.yaml,2,3,8,"1.8.0",1
nuget/nuget/-/Hammer.js.yaml,2,3,8,"1.1.3",1
nuget/nuget/-/Grpc.yaml,2,3,8,"1.12.0",1
nuget/nuget/-/Grpc.Tools.yaml,2,3,8,"1.12.0",1
nuget/nuget/-/GreenDonut.yaml,2,3,8,"10.5.2",1
nuget/nuget/-/GravatarHelper.Common.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/GravatarHelper.AspNetCore.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/GraphX.yaml,2,3,8,"2.3.6",1
nuget/nuget/-/GraphQL.Server.Ui.GraphiQL.yaml,2,3,8,"3.5.0-alpha0020",1
nuget/nuget/-/GraphQL.Server.Transports.WebSockets.yaml,2,3,8,"3.5.0-alpha0046",1
nuget/nuget/-/GraphQL.Server.Transports.Subscriptions.Abstractions.yaml,2,3,8,"3.5.0-alpha0046",1
nuget/nuget/-/GraphQL.Server.Transports.AspNetCore.SystemTextJson.yaml,2,3,8,"3.5.0-alpha0046",1
nuget/nuget/-/GraphQL.Client.Serializer.Newtonsoft.yaml,2,3,8,"3.1.5",1
nuget/nuget/-/googletest.yaml,2,3,8,"1.8.3",1
nuget/nuget/-/googletest.redist.yaml,2,3,8,"1.8.3",1
nuget/nuget/-/Google.ProtocolBuffers.Rpc.yaml,2,3,8,"1.13.507.19",1
nuget/nuget/-/GoogleGson.yaml,2,3,8,"2.8.1",1
nuget/nuget/-/Google.Apis.YouTube.v3.yaml,2,3,8,"1.43.0.1834",1
nuget/nuget/-/Google.Apis.Storage.v1.yaml,2,3,8,"1.46.0.1975",1
nuget/nuget/-/Google.Apis.Oauth2.v2.yaml,2,3,8,"1.41.0.1602",1
nuget/nuget/-/Google.Api.CommonProtos.yaml,2,3,8,"2.0.0",1
nuget/nuget/-/gong-wpf-dragdrop.yaml,2,3,8,"2.2.0",1
nuget/nuget/-/gmock.yaml,2,3,8,"1.10.0",1
nuget/nuget/-/Gherkin.yaml,2,3,8,"6.0.0",1
nuget/nuget/-/GenericParser.yaml,2,3,8,"1.1.6",1
nuget/nuget/-/FsToolkit.ErrorHandling.yaml,2,3,8,"1.2.6",1
nuget/nuget/-/FsToolkit.ErrorHandling.TaskResult.yaml,2,3,8,"1.2.6",1
nuget/nuget/-/Fs.Processes.yaml,2,3,8,"0.1.14",1
nuget/nuget/-/FSPowerPack.Parallel.Seq.Community.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/FSPowerPack.Metadata.Community.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/FSPowerPack.Linq.Community.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/FSPowerPack.Core.Community.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/FSPowerPack.Community.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/FSharp.Json.yaml,2,3,8,"0.3.7",1
nuget/nuget/-/FSharp.Core.3.yaml,2,3,8,"0.0.2",1
nuget/nuget/-/FSharp.Control.Reactive.yaml,2,3,8,"4.2.0",1
nuget/nuget/-/FSharp.Control.AsyncSeq.yaml,2,3,8,"2.0.22",1
nuget/nuget/-/FsCheck.yaml,2,3,8,"2.14.3",1
nuget/nuget/-/FsCheck.Xunit.yaml,2,3,8,"2.14.3",1
nuget/nuget/-/FParsec.yaml,2,3,8,"1.0.3",1
nuget/nuget/-/FontAwesome.yaml,2,3,8,"4.7.0",1
nuget/nuget/-/font-awesome.yaml,2,3,8,"4.5.0",1
nuget/nuget/-/FontAwesome.WPF.yaml,2,3,8,"4.7.0.9",1
nuget/nuget/-/Fody.yaml,2,3,8,"6.0.6",1
nuget/nuget/-/Flurl.Http.Xml.yaml,2,3,8,"1.5.0",1
nuget/nuget/-/Fluid.Core.yaml,2,3,8,"1.0.0-beta-9605",1
nuget/nuget/-/FluentValidation.ValidatorAttribute.yaml,2,3,8,"8.1.1",1
nuget/nuget/-/FluentResults.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/FluentCommandLineParser.yaml,2,3,8,"1.4.3",1
nuget/nuget/-/FluentAssertions.Analyzers.yaml,2,3,8,"0.11.4",1
nuget/nuget/-/Flee.yaml,2,3,8,"1.2.2",1
nuget/nuget/-/Fizzler.Systems.HtmlAgilityPack.yaml,2,3,8,"1.2.1",1
nuget/nuget/-/FiddlerCore.yaml,2,3,8,"4.6.2",1
nuget/nuget/-/FastText.Native.Windows.yaml,2,3,8,"1.0.72",1
nuget/nuget/-/FastText.Native.MacOs.yaml,2,3,8,"1.0.74",1
nuget/nuget/-/FastText.Native.Linux.yaml,2,3,8,"1.0.73",1
nuget/nuget/-/FAKE.yaml,2,3,8,"4.61.1",1
nuget/nuget/-/Faker.Net.yaml,2,3,8,"1.3.77",1
nuget/nuget/-/FakeHttpContext.yaml,2,3,8,"0.4.1",1
nuget/nuget/-/F23.StringSimilarity.yaml,2,3,8,"3.1.0",1
nuget/nuget/-/ExpressionEvaluator.yaml,2,3,8,"2.0.4",1
nuget/nuget/-/ExpectedObjects.yaml,2,3,8,"2.3.4",1
nuget/nuget/-/ExCSS.yaml,2,3,8,"3.0.0",1
nuget/nuget/-/ExchangeWebServices.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/Exchange.WebServices.Managed.Api.yaml,2,3,8,"2.2.1.2",1
nuget/nuget/-/ExcelNumberFormat.yaml,2,3,8,"1.0.3",1
nuget/nuget/-/ExcelDataReader.DataSet.yaml,2,3,8,"3.1.0",1
nuget/nuget/-/EWSoftware.SHFB.yaml,2,3,8,"2018.12.10",1
nuget/nuget/-/EWSoftware.SHFB.NETFramework.yaml,2,3,8,"4.7.2",1
nuget/nuget/-/EWS-Api-2.0.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/EqualityComparer.yaml,2,3,8,"0.1.2",1
nuget/nuget/-/EntityFramework.MappingAPI.yaml,2,3,8,"6.1.0.9",1
nuget/nuget/-/EntityFrameworkCore.MemoryJoin.yaml,2,3,8,"0.7.0",1
nuget/nuget/-/EntityFramework.CodeFirstStoreFunctions.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/EntityFramework.Cache.yaml,2,3,8,"1.3.1",1
nuget/nuget/-/EntityFramework.BulkInsert-ef6.yaml,2,3,8,"6.0.2.8",1
nuget/nuget/-/Emgu.CV.yaml,2,3,8,"3.2.0.2721",1
nuget/nuget/-/Elysium.Theme.yaml,2,3,8,"2.0.4",1
nuget/nuget/-/Elmah.Contrib.WebApi.yaml,2,3,8,"1.0.10.25",1
nuget/nuget/-/ELFSharp.yaml,2,3,8,"2.10.0",1
nuget/nuget/-/EFxceptions.yaml,2,3,8,"0.4.0",1
nuget/nuget/-/EdgeJs.yaml,2,3,8,"11.3.3",1
nuget/nuget/-/DynamicExpresso.Core.yaml,2,3,8,"2.3.1",1
nuget/nuget/-/Durandal.StarterKit.yaml,2,3,8,"2.1.0",1
nuget/nuget/-/Dropbox.Api.yaml,2,3,8,"4.10.0",1
nuget/nuget/-/Doxygen.yaml,2,3,8,"1.8.14",1
nuget/nuget/-/DotParser.yaml,2,3,8,"1.0.6",1
nuget/nuget/-/DotNetZip.Reduced.yaml,2,3,8,"1.9.1.8",1
nuget/nuget/-/dotnet-xunit.yaml,2,3,8,"2.3.1",1
nuget/nuget/-/DotNetSeleniumExtras.WaitHelpers.yaml,2,3,8,"3.11.0",1
nuget/nuget/-/DotNetSeleniumExtras.PageObjects.yaml,2,3,8,"3.11.0",1
nuget/nuget/-/DotNetOpenAuth.OAuth.ServiceProvider.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth.Common.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth2.ResourceServer.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth2.Core.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth2.Client.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth2.ClientAuthorization.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetOpenAuth.OAuth2.AuthorizationServer.yaml,2,3,8,"4.3.4.13329",1
nuget/nuget/-/DotNetCqs.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/DotNetCore.NPOI.OpenXmlFormats.yaml,2,3,8,"1.2.1",1
nuget/nuget/-/DotNet.Contracts.yaml,2,3,8,"1.10.10126.4",1
nuget/nuget/-/DogStatsD-CSharp-Client.yaml,2,3,8,"5.0.1",1
nuget/nuget/-/docopt.net.yaml,2,3,8,"0.6.1.9",1
nuget/nuget/-/Dockerfile.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/Docker.DotNet.yaml,2,3,8,"3.125.2",1
nuget/nuget/-/Docker.DotNet.BasicAuth.yaml,2,3,8,"3.125.2",1
nuget/nuget/-/DistributedLock.yaml,2,3,8,"1.4.0",1
nuget/nuget/-/DiscUtils.yaml,2,3,8,"0.14.2-alpha",1
nuget/nuget/-/Discutils.yaml,2,3,8,"0.11.0.2",1
nuget/nuget/-/DiscUtils.Core.yaml,2,3,8,"0.14.0-alpha234",1
nuget/nuget/-/Diff.Match.Patch.yaml,2,3,8,"2.1.0",1
nuget/nuget/-/DiffLib.yaml,2,3,8,"2017.7.26.1241",1
nuget/nuget/-/DgmlImage.yaml,2,3,8,"1.0.0.1",1
nuget/nuget/-/DesktopBridge.Helpers.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/DeferredEvents.yaml,2,3,8,"1.0.4",1
nuget/nuget/-/dbup-consolescripts.yaml,2,3,8,"1.0.9",1
nuget/nuget/-/DataTables.AspNet.Mvc5.yaml,2,3,8,"2.0.2",1
nuget/nuget/-/DataTables.AspNet.Core.yaml,2,3,8,"2.0.2",1
nuget/nuget/-/DasMulli.Win32.ServiceUtils.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/Cyotek.Drawing.BitmapFont.yaml,2,3,8,"1.3.4",1
nuget/nuget/-/CsvHelper.Excel.yaml,2,3,8,"1.0.5",1
nuget/nuget/-/CsvExport.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/CSSExtractor.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/CsQuery.yaml,2,3,8,"1.3.4",1
nuget/nuget/-/CSharpTest.Net.RpcLibrary.yaml,2,3,8,"1.11.924.348",1
nuget/nuget/-/CSharpTest.Net.Library.yaml,2,3,8,"2.14.126.467",1
nuget/nuget/-/CSharpTest.Net.Collections.yaml,2,3,8,"14.906.1403.1082",1
nuget/nuget/-/CSharpSyntax.yaml,2,3,8,"0.2.0",1
nuget/nuget/-/cscharls.yaml,2,3,8,"0.1.1",1
nuget/nuget/-/CredentialManagement.yaml,2,3,8,"1.0.2",1
nuget/nuget/-/Crc32.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/Crc32.NET.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/Crc32C.NET.yaml,2,3,8,"1.0.5",1
nuget/nuget/-/coverlet.msbuild.yaml,2,3,8,"2.5.1",1
nuget/nuget/-/CoreBuild.Help.yaml,2,3,8,"1.1.10",1
nuget/nuget/-/CoreBuild.ColoredConsoleLogger.yaml,2,3,8,"1.1.1",1
nuget/nuget/-/Consul.yaml,2,3,8,"0.7.2.3",1
nuget/nuget/-/ConfigureAwaitChecker.Analyzer.yaml,2,3,8,"4.0.0",1
nuget/nuget/-/com.playfab.csharpgsdk.yaml,2,3,8,"0.7.190313",1
nuget/nuget/-/Community.JsonRpc.ServiceClient.yaml,2,3,8,"1.5.1",1
nuget/nuget/-/CommonUtil.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/CommonUtils.Cron.yaml,2,3,8,"1.0.1.25773",1
nuget/nuget/-/CommonServiceLocation.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/CommonMark.NET.yaml,2,3,8,"0.15.1",1
nuget/nuget/-/Common.Logging.Log4Net1211.yaml,2,3,8,"3.4.1",1
nuget/nuget/-/Common.Logging.ApplicationInsights0170.yaml,2,3,8,"3.3.1",1
nuget/nuget/-/CommandLineParser.Core.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/CommandLineParser20.yaml,2,3,8,"2.0.0",1
nuget/nuget/-/CommandLineParser19.yaml,2,3,8,"1.9.74",1
nuget/nuget/-/Com.Airbnb.iOS.Lottie.yaml,2,3,8,"2.5.4",1
nuget/nuget/-/Coding4Fun.Toolkit.Controls.yaml,2,3,8,"2.1.8",1
nuget/nuget/-/codeproject.objectpool.yaml,2,3,8,"3.2.2",1
nuget/nuget/-/codecracker.CSharp.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/CNTK.Deps.cuDNN.yaml,2,3,8,"2.7.0",1
nuget/nuget/-/CNTK.Deps.Cuda.yaml,2,3,8,"2.7.0",1
nuget/nuget/-/CmdLineLib.yaml,2,3,8,"1.1.3",1
nuget/nuget/-/CloudNative.CloudEvents.yaml,2,3,8,"1.3.80",1
nuget/nuget/-/CloudNative.CloudEvents.AspNetCore.yaml,2,3,8,"1.3.80",1
nuget/nuget/-/ClosedXML.Signed.yaml,2,3,8,"0.94.2",1
nuget/nuget/-/ClosedXml.Generic.yaml,2,3,8,"1.0.4",1
nuget/nuget/-/Clipper.yaml,2,3,8,"6.4.0",1
nuget/nuget/-/ClickHouse.Ado.yaml,2,3,8,"1.1.5",1
nuget/nuget/-/Clarius.TransformOnBuild.yaml,2,3,8,"1.22.0",1
nuget/nuget/-/CLAP.yaml,2,3,8,"4.6.0",1
nuget/nuget/-/cijobs.yaml,2,3,8,"0.0.1.2",1
nuget/nuget/-/Chronic.yaml,2,3,8,"0.3.2",1
nuget/nuget/-/Chronic.Signed.yaml,2,3,8,"0.3.2",1
nuget/nuget/-/ChoETL.yaml,2,3,8,"1.2.1.2",1
nuget/nuget/-/ChakraCore.Debugger.yaml,2,3,8,"0.0.0.44",1
nuget/nuget/-/cef.sdk.yaml,2,3,8,"3.3202.1686",1
nuget/nuget/-/cdmdotnet.Performance.yaml,2,3,8,"1.0.5.8",1
nuget/nuget/-/Cauldron.Interception.Fody.yaml,2,3,8,"3.2.2",1
nuget/nuget/-/Cauldron.BasicInterceptors.yaml,2,3,8,"3.2.2",1
nuget/nuget/-/CarouselView.FormsPlugin.yaml,2,3,8,"4.4.0",1
nuget/nuget/-/CardinalityEstimation.Signed.yaml,2,3,8,"1.6.0",1
nuget/nuget/-/Cake.yaml,2,3,8,"0.21.1",1
nuget/nuget/-/Cake.Json.yaml,2,3,8,"3.0.1",1
nuget/nuget/-/Cake.Git.yaml,2,3,8,"0.21.0",1
nuget/nuget/-/Cake.FileHelpers.yaml,2,3,8,"3.2.0",1
nuget/nuget/-/Cake.Docker.yaml,2,3,8,"0.10.0",1
nuget/nuget/-/CacheManager.SystemRuntimeCaching.yaml,2,3,8,"1.1.0",1
nuget/nuget/-/CacheManager.Core.yaml,2,3,8,"1.1.2",1
nuget/nuget/-/CacheCow.Server.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/CacheCow.Common.yaml,2,3,8,"1.2.0",1
nuget/nuget/-/C5.yaml,2,3,8,"2.4.5828.26833",1
nuget/nuget/-/Bytescout.Spreadsheet.yaml,2,3,8,"3.3.1.1762",1
nuget/nuget/-/BundleTransformer.Less.yaml,2,3,8,"1.12.0",1
nuget/nuget/-/BundleTransformer.Core.yaml,2,3,8,"1.10.0",1
nuget/nuget/-/Bundler.yaml,2,3,8,"1.1.31",1
nuget/nuget/-/BuildTools.FxCop.yaml,2,3,8,"1.0.1",1
nuget/nuget/-/BrotliSharpLib.yaml,2,3,8,"0.3.3",1
nuget/nuget/-/Bricelam.EntityFrameworkCore.Pluralizer.yaml,2,3,8,"1.0.0",1
nuget/nuget/-/BrakePedal.yaml,2,3,8,"1.0.3",1
nuget/nuget/-/BouncyCastle.Crypto.dll.yaml,2,3,8,"1.8.1",1
nuget/nuget/-/Bootstrap.v3.Datetimepicker.yaml,2,3,8,"4.15.35.1",1
nuget/nuget/-/Bootstrap.Multiselect.yaml,2,3,8,"0.9.9",1
nuget/nuget/-/Bootstrap.Multiselect.Less.yaml,2,3,8,"0.9.9",1
nuget/nuget/-/boost_unit_test_framework-vc141.yaml,2,3,8,"1.70.0",1
nuget/nuget/-/boost_thread-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_thread-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/boost_system-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_system-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/boost_stacktrace_noop-vc141.yaml,2,3,8,"1.65.0",1
nuget/nuget/-/boost_serialization-vc141.yaml,2,3,8,"1.67.0",1
nuget/nuget/-/boost_regex-vc142.yaml,2,3,8,"1.72.0",1
nuget/nuget/-/boost_regex-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_program_options-vc141.yaml,2,3,8,"1.70.0",1
nuget/nuget/-/boost_program_options-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_program_options-src.yaml,2,3,8,"1.66.0",1
nuget/nuget/-/boost_locale-vc141.yaml,2,3,8,"1.67.0",1
nuget/nuget/-/boost_filesystem-vc141.yaml,2,3,8,"1.65.1",1
nuget/nuget/-/boost_filesystem-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_filesystem-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/boost_date_time-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_date_time-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/boost_chrono-vc140.yaml,2,3,8,"1.63.0",1
nuget/nuget/-/boost_chrono-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/boost_atomic-android.yaml,2,3,8,"1.55.0.2",1
nuget/nuget/-/Bond.Compiler.yaml,2,3,8,"8.2.0",1
